NU_INSCRICAO,NU_NOTA_MT
7355cdb97afc51c0d4fb1895d407adc1a826130b,413.27872808277607
3c69a9f903494bc62eab1f114782bf8eb8380e95,476.89048732817173
2189f7079585e9c5036b0cc92a1c7dc065aae1a8,-473939745.9060167
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,441.9430974125862
f6b570f463b91beb332e1e5be09838dea7214790,451.4987946897745
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,542.6636630892754
23f42cbb61a06a505bc0fb98585945008f83f1cf,469.079935669899
1b148ac62bb092fc8e1b5340ac12924dba7d3715,435.3567022681236
a714da15af9873f1ef20fae52901a9ac1d8ade35,486.33982457220554
1db7ee0e01a793bac520aa333f51e963caa92d4e,-473939713.8675858
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,525.9415187239647
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,500.58088532090187
46eefba83d46b5adb275c69224fe09fb630d5358,570.180148139596
f571bde7cea96e93003f7883f1b9850f96fe9c6a,510.77910543978214
e248d194082a8831734a6e3a34a58f6aaf5039d9,436.35668356716633
e386f7846ab26c3732b27921dafef4c7d9e5f7a5,-473939778.74755263
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,442.7753790766001
eb43926f5b09278e6bf0d34a2440bc8670244656,434.1495029181242
893adc250ec2d94bf7fee352c7c17cb765d333b6,456.1888983398676
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,455.1419454663992
21e7c065af2be78876ed12d2efa20420080f6275,434.6613473147154
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,424.10296864807606
972908d6e89a97159ccb1dd1d4892cb970cae6a2,486.6436610817909
685b9a65ae48916267ab7503f8f55a3a466abd77,655.1863214969635
8064c6c452997eb96ae79e2d5d3c348581e78b14,613.0181347429752
8605485ed65313a27e96f467456f1a53f1107500,511.20116955041885
768fc57d371dec37913eb51f11818650d83b7e63,481.2299040257931
9ddd5a166c6c32e390e4f439437e444546df1187,-473939755.8715247
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,480.2577381879091
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,500.7187729179859
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,415.54231019318104
689b58e47a677df619a3ff52d548b7248d7659ae,-473939747.21492386
0a80c4d2e908eaa854b6c500ea28ae09e491a823,-473939768.79483426
b0d03f4d46aa50849796dd95473755112c1fe26b,382.7197358459234
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,430.61942483484745
fd4666997792a70aa3116ea109dd8b756f5b2135,-473939791.7979604
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,445.0397640168667
28f15b94a9475a6ee13da565eca0c6afd162c4b8,403.26108379662037
1bceec9f2b9439b2ba4733e3527da7d5063df496,390.34531231224537
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,-473939738.3306111
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,440.68699933588505
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,531.7907545119524
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,-473939754.6497947
fc0624bcc7e605b2d20a3a16857675498491654e,477.4384221583605
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,-473939709.4159496
6860ba98c2c65893de299e4755087d5d6b6a6033,483.21982879936695
70130a38cbf5e620b6ab5122bd69566791902b7e,-473939727.3826542
930383c9037251c38e40ad9843534cd98c91a0e7,-473939770.4143386
4f2370175e8559143c43b30788b65260884ea2f9,511.0669679790735
b82ad5b2113a68659252db9051093cc05087a38b,-473939753.26339555
837c933e6e8b380e440024abe3eb4ce9a7ad6315,451.55357514321804
478cf2c66a99d0106080fd93fff65c9a56b04453,-473939788.0665635
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,461.62990541756153
1ebb9d6032291ece52576d2d08192d9b2b99f454,655.5197060108185
d958d954eecd475a0531335ec908bdaba301921e,459.9023389816284
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,405.2488585859537
ec522885b9a426515641c1c67a5528e18f14bf5a,-473939744.08596015
69c2149031d76ac0451f02e2c9d0de205806a07a,-473939764.8248019
3834a3cc23a38eccc9189e8bee7ee358b75fd635,398.8202906847
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,513.4270005449653
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,474.85443638265133
9374367408d6d3a00bd23fafb447f0fe9800b278,491.83912605047226
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-473939760.6784344
c8cf85985775108a962f206bbc07f9b96edf577d,447.01156908273697
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,-473939711.1154995
22c4abf2162ac430458742f60e265835362dc7d3,-473939749.42310464
e4220a05813204f233d232a847cf24d60fc460c0,548.41571213305
bc94527b84d81f7092c3694e357b02eccad91f1d,-473939768.51742613
66a58d3b1020e10bb366884a26853f1d267bf42a,444.942317083478
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,446.88513684272766
d084e1c3d7146dbef3c6481a96359948bf91d7db,466.62013509869576
9888d8f325173fc4f4bac14903ac7b770478e1a4,-473939747.7158539
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,525.5029643774033
261b29785844821814715b52511dbe7bc6905168,517.4215608984232
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,-473939727.7012619
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,407.93237157166004
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,454.53233678638935
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,523.4700014740229
2aee59a8709e9bbf7de39903fe1172fd948e44c1,546.4023819416761
cf71722a9c4e583c4931ebc390cfe917e63e80c1,480.5730866342783
77b20dfbf4075cf839105980792b7298380acabb,-473939737.7406008
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,-473939760.1079776
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,403.4986630231142
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-473939780.4908534
0e326387495f24745d2bc6110ac18f3580e56290,578.0412932634354
f94f945618e9047bdde48cc06cc7a6e0af719a37,401.8074802160263
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,452.86023354530334
3d4c1727853053cb5eb4d407b22396e314509d86,-473939765.3761338
580063acdd223dad07639900466c199c7ec6de6f,475.5033339560032
265f10f7456631dec2915feb97ca6b706d8afb34,409.2173292785883
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,552.3445547521114
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-473939757.83391106
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,514.3111822903156
6d599c950879cc9667cc49f0bc52ba4868387962,-473939770.7783083
7ff56884aabc69f1d8b14577a6407ac705d35620,398.96745701134205
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,553.0378021001816
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-473939762.47447324
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-473939765.4302876
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,467.181686937809
424bdb568028c00e963fc710f7a31107978feb84,421.24733255803585
9fc249e4d6dece656c8796d34208d45dc535c3a7,574.5976381599903
827c808e5a3d17b81cd7cb9434f92b276416a39e,434.7614670544863
3b14b7a79a33800100b57153088a4658c2979c57,432.3077892810106
5916e2530308e5ce4602179367a5372a5f5135e2,462.2147544622421
a5880689fa0d7e2b80596a17c3f6a9e85439d398,536.8069873154163
c8cf5c4159c454809b801ea438db3974e8242c7b,555.3917470276356
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,650.0647900700569
19b8b06263c22bc148bd3e79ced71751b0462f67,-473939745.4437802
68043cf6df7116c4fbe9e8c461155a79d1149997,530.6473834216595
ffbf2b9497516c22da904a5736fef527ba8b868f,406.44675190746784
5001def5a54c7352a7f5efe6ca553cddeca44e73,525.6086975485086
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,622.4300016462803
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-473939757.319486
c57a918711e5f9909c06865804a1cc13ccb38936,463.90515245497227
d43c8bc37d22f63102d62317b61cbcdb1331054c,563.4127262383699
373440621611720645f51dbbada979c89bb14cd9,487.36722077429295
6cb9ea06bba586157fee26eb9d3642894fd55b43,434.96729181706905
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-473939768.42670643
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,483.7813602536917
36f872f6120d768d0659a8dc67903c0ebf85f7e1,431.90448577702045
6eac66cd9ec970d8887a7df2ed69c132b8049521,-473939730.0282097
194268c39d944ac4b3930c2c0bd8342c15773ad0,-473939746.71202445
32ecd1831c2972d2e350967d4c96614030d9c2e6,412.97782538831234
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-473939761.8355571
9f9fc9c670143177022b7ea79292186768fb3849,406.95747731626034
fe8333dd7a48c2c6da19394b93e6413b2d969588,686.1363404393196
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,553.6600930988789
e7155d360d9614f96d8f28af8cebee412228e753,482.499844327569
8bc5a02113c1d872fd3d7c745df40e622400e51a,625.4141815304756
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-473939761.6770297
e3674c21fa2357713f79e3e228580d7a772c62ca,525.2564452439547
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-473939752.80519843
406d38e4421757935a3e7898f767a98c306e4015,-473939739.297824
9aa4a411cd914b73b9d2843d50f7796dad1c0969,454.9887902587652
061ec45bddd19204b4ed9e1cc794b116aaffcd97,596.8015268296003
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,493.60350351035595
0cae68bb07813f6be4f476c21d699c697cb479d9,-473939734.906531
1ab6ff506119fe0fb2b17147c7019e7419a4be14,468.00606870651245
83400bcebb04d1605ad7d37568b1bf4bde04b494,437.14158223569393
54899865c8bed8eb4d54c8d4c8ae09a30864290c,664.1499010324478
63e7e834e16f11029f62736780b3a101cac5e5f8,587.4006364941597
dc7a06efb8feb5e397b1d57d5478e2965322e80e,466.9005041718483
625786c698ec763a4dbba2978876dacf605d42c8,-473939757.8019836
8ba8d9f7e4d980b58556226d906e2236659cda4f,375.1833676248789
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-473939768.28930426
ef52f1830fe4acb0d7ce223353a239b3fac81925,449.3321829289198
873ca0475258c0454ff969ff7f8b779c30729f48,471.0242416411638
43d7bd465f67853f09b8ea211afa8cba29d6452a,390.82978244125843
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,421.1956899315119
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,506.8625154495239
49a9e7f2baa21147daed25a03be27ef0d785cdaf,416.2160841971636
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,528.911246329546
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,557.3469831496477
97854c6bc17f30f476dc404dc3e74bda38afb8ba,-473939750.13191605
c57e5c73a18d895c0d10f18f4ca74d5073c16698,547.5827161967754
2ed840bcb61092680e034399b5b638d6492e146e,-473939734.78946686
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,460.2741094529629
1a4a30ccca625947b0d2a60f25702e8066320f5c,-473939759.8441849
291eda98ff5f826d1adeec3ce1efc385ece76e7c,417.22719137370586
a976f1e8f9ba929071999ca384edb2f2bd0e0026,470.92035745084286
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-473939767.83151424
601eb56c4870e7f3ce567bef879997434fab6978,427.32643185555935
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,471.294458091259
8d2007f35400585b1a23535658a56e3f56deae16,607.3534098267555
504fb778c3000f0f74c49d28a157ef535df7b26e,487.87401093542576
41486a1936312d298dd64860a5d146bbe6e1f6ad,440.30807507038116
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-473939771.12210035
eaf79174460e09e7653d588de06f97e1bbd42138,528.0826784223318
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,398.0362107306719
2181b6cd1a507e4be28b56bc22a49fc0c508891f,491.3803622275591
5cf539ec5fbefdd7e36c73555623aef55261b30a,587.2375943660736
cfcaab878786f9216a4d8433f2a46bad9276aee4,452.21481712162495
1b24de7ad1184ad4a97f373e876b96eea61c6b17,539.2003162950277
c261830482fb017b2cca67da0781f4b8b8d83187,-473939755.3788434
62add403579d50fbee420593bd16447b10679b89,531.0420478135347
d8e056958f364d9b9abc8cd7d7e464341655e324,-473939744.18723786
e00b16108ae0577000f16ced5a92205b35879b17,422.5442131906748
578b34d9c52218727f025eeeb7e9ece099e7962e,-473939745.3126794
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-473939760.66872334
139838127162e6aa92bebbc5651e0472286a0619,-473939755.88719785
3c4914af467ac58e125a45a078ab6cd43e13b655,474.78849920630455
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,431.6092818528414
df7d7db821755b6e9a024a3cebe06b8155d9c708,447.0535437911749
8134453bc66345ba09033fc2118df694fa6a5299,476.87552189826965
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,473.3855814933777
b04d55df23021bca201b74ffe2e63ea7f2449877,484.00490076839924
3f318550fb1494cc6160d1e031ae29ac2fc065aa,478.8244459927082
ef77de8ef635260390a3261262869ca5c6135f59,-473939753.79713273
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-473939753.0557616
c7cc0461b2c741ae81ee815a975dc6b9e514875c,457.57671351730824
73274817307e9baf478abdd2e6e73bab0ab26ecc,-473939748.1109159
af6c4e9ec5b12de767977306416bd0d9447d310d,421.5902657210827
7b309e8114f95274ac95aad6697df953fce1d861,413.731830611825
354a476d6cc00db02bbe4bacbebe0298c14b9926,-473939742.53525674
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,419.4207791239023
adcb305091a3f8b4a9771362caaae7d2b39465c2,447.2401769310236
3b08ec5615162eeef39ddf97c305601f8d6be53c,618.4455527663231
dd8bf6ed8a7291b0bac35478a7d4812939478898,518.6871288120747
298c9c61c87385c00c8eaa4192d153a8d059e411,469.9732787460089
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-473939775.6878948
64449fe7c928f02f796c5b0d527c681b537f7859,470.4504631906748
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-473939767.9717977
62d6fdccdcae41351a63bcd346eb65178c0481f1,358.8711114153266
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,580.0113767236471
f0d08da594cee151c351acda8e05cedb7aa8f2e6,583.31216776371
cd2030092aacaa9580845fc92189ad3bc1a88129,405.08496798574924
1372e1ae0bd729de3f59baae76f62b02b73b21ac,476.0336748510599
3a74629fd3af085f644ada2fd31359de263dc95d,447.5644043236971
c5c4d066740c70017879a186e3df0b148edb1785,400.7036993056536
93622845055ef268067ee6964763aff9683e8360,433.38571251928806
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,423.1565675139427
7e760b93b2a189673c81aff7015aca45b4f50f3e,463.5668180733919
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-473939753.3629942
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,433.86692644655704
04013eb3b9f5e047e3c384cbc124d6be434890c1,388.77680717408657
da0d4b43fd0c5896ab67944d72aa269aa842668e,608.7938609719276
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,493.7445125132799
bf751d79db8096cf876ac75002003bf2a7da2035,410.6302781254053
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-473939721.061221
726af52ecc5309864376cfbb79843e4d9bc67eb0,508.02944469451904
cdad5bfc0354572880fa799d9a0af784137de4a0,-473939770.97842836
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,519.2889763265848
9cb5797ed8f7ede425ba307f769774b42460774c,475.06810738146305
ac75c3f733f769455017ffdcf9b4ef75af3f853b,414.6025955528021
8c408798149631973f52a14f363b604349f3425d,595.2529181391001
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-473939767.6255088
0f1c44bdb576aa13a22627c4415521e2a68398e9,-473939773.10068655
b04c28955fd0f07bf69fc01d69aed8d166814b31,414.520077213645
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,448.8795756101608
fa2603e1077c05493a48a74c6365a8d938b9bb58,449.8335050493479
0432abb93e94758393c78d674c53761c8e7547b2,410.652700945735
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,566.457085609436
40e4c903604e672a031abf55a0e9d0be2499e19d,576.98348338902
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,554.8031447678804
ae275ec587fa99cbc535a14b099e9a53418ad6f5,636.7177355289459
a40bcb038126e8fcc18613587d349c451b17495e,665.4147347211838
9b19bbaedd6ecaef988bef930c5793119b19dc00,443.23380748927593
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-473939726.9906348
d20057efa140f475a2ab2abe27411b82e8da0e5e,-473939752.1833359
96e1a9ae54f3094c2837def24b35651fd65b7683,-473939761.93532455
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,416.5036016255617
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,477.3301763087511
f97828327a4314a4678a907d32d289e43235a80f,-473939764.9290669
46ef075a91ce3096159d24ef137e502955a2e92a,441.57903546094894
525cdb6a9a5f67818cf00847195ba88f8fe91978,-473939748.0203849
0fd2ebb2cba41467a2f1f064879e27c14671db11,459.33009457588196
1a4a64788e42e62aebaf976e118e4312f271be20,557.2594470083714
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-473939746.1644808
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,497.0813952535391
fb888df8e882e6c0d8422fbd16748fe087fba56a,-473939720.46407056
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,434.1555116176605
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-473939751.36331487
d920d310fa85f5d607cddd3f366d1fb4901372da,479.3368876725435
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,500.55118149518967
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-473939761.5649494
ba01e15e5a2f24d0dd9b724618655a329ad61213,463.02618250250816
dbeac2f05498472ec708163898309999efef03f2,374.92179431021214
31782322f561ad5f596f6ae148c8204fad23705f,-473939747.46809816
bfd9561d59f723b856dbcc1ce674e11bba238a99,-473939771.53043175
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,552.1767015010118
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,478.61627677083015
825b9a5eb0d8725082051b41e082aed01dc9be7e,416.0743543058634
67d77c90ad21e26bfc94677547f6910b01dc1d32,422.6415796279907
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-473939767.5252718
74271d115ce6ed32aa2aa834385200a606c62bce,348.9406850486994
6efd349903f7b391b6f920cc76de7b507258a8c9,408.3817369937897
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-473939742.3638096
c0934de7b64b1ea909ce77c97580606e18936874,619.7002412080765
f81906feca10f1eeb5153e9f662a06040dc795c9,552.54004368186
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,422.89373452961445
2ad02e38865830766bb87531dcb154852364eb39,550.0771799385548
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-473939750.21398187
f986cc713f62755c8e4e47a388f9775fe2f46b40,449.9780170917511
143481c553f2f07d71a7b02d4364cf716eb213c3,548.7370154261589
7c2c0ca131808098924fa3305efe67029c95e527,497.3705759048462
862074b9b6dcb5e90476279725b9d0aa991f1e86,404.85748133063316
a5873b09206a34e65ff84c5d12d27998701220b4,431.73896689713
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,409.01314820349216
cd532929efcd6be773ba62fc83c631a77eb24e94,628.3084095865488
64a70bc39c408304ecb8e572765315a3896ff833,480.7231744080782
5573caf7f47589820461e64565f85c11bf9f122b,445.32829163968563
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,583.8206317871809
e7f989fad23aa525007003e7d1382ae56c9947f5,478.81745149195194
44b8f6f734d554fec0da2e60da8d27868798c802,498.9708313345909
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-473939769.1431289
34d6082a74330b3f5bc565fc573674afaa03f661,734.2318732142448
d25c087f96c3997d6328b953d4a710d27ef5838a,459.36497977375984
0e916480daf872f3cfd63c9decda513616804b6a,-473939756.1103755
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-473939749.16984
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,512.0413565635681
e447d3f2d58677fd267d7a03f501ef642a1d4e06,382.3999392539263
fbe1950b1a096572f21ea11345473fefcba6c84c,415.76064272224903
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-473939736.62546265
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,479.74591030180454
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-473939769.663116
48bb95f95bf1597bd67366fb50610ada3df98863,449.26458214223385
51ae593280f360e68b5400abcbb0d37f1ecade71,682.6135095655918
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-473939756.06456506
d306f972ccb66cdd4b336af47af14e1bf8240cec,-473939734.4369861
8a1a696322f3f7e0861982fbca06cdbb039832d9,-473939720.5270102
6058199e6bda1e0af51a1186b65ff76d4fe4035c,558.2111046463251
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,432.6029369980097
31a4df5d818242efa0d50309c9bd5e503d3811fe,463.98876233398914
89c71043264315c4e0eea0f8775363a12dc82061,396.70102946460247
81d76646552b14b85adb5d258e5a135fd7ddb86a,464.5125898271799
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-473939765.6552067
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-473939741.9273244
c4a3b96cff4393b06246604527f1a558ad8b66b3,544.897367477417
dc284de80ad0db4a78bee253f995f0920e340cfa,-473939762.22358334
45eab0d008b4971810ca4b2d7b735916d9991a9a,647.7187810838223
982fd0566d5924b506fe1477fda3513984c4c702,554.1700005531311
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,489.67784129083157
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,443.3597481995821
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-473939779.7088865
8cadd025151167286941b7d4f113e0335e046bbb,567.1022377610207
412696b14eed4da0a81260862fbe1855d8fc75a1,-473939731.7344912
6629196865947bb489338e3fa1c9f0e56614ee72,502.3342292904854
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,382.26363076269627
bff7d200b32aa005540af908fb325a46ca9bb742,411.07480500638485
22a2734a900eec40dd32ef379894cfafe40c63c6,-473939737.0403093
edfe4f7961749b29d0bcb06933f1a8710846e116,-473939782.22175235
5d42040f9935aff1dabc32c4f5a578148138e1af,426.7021797299385
bd01964e27b0e530ca458b382b07493aeb48a2ef,438.43460132181644
6588cdc7aef843b1775104bc38017bb3f808c7bc,441.3929174095392
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,625.5323560982943
1d705b7b461dfd626645d5df319ab733c1c1ca73,497.3092595934868
106b58912414f794e754883865bf6e4cf68adfbc,441.96395494043827
308f5a51e95317261a7d66fa83feaf3504542cbe,-473939782.7047177
973c923e39db780e329a64c6049dc85d9be17978,402.7671661376953
19dd82f8d74cf3f076d24e9985dae14d95a9318a,-473939747.65177274
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,423.43055395781994
7f9879b40a268318e2a969e73156aa9df7a48c13,546.283661544323
3060b85e8d3e20b11f4391e64c6f916cede388c5,-473939761.1016351
866d7784ed1380003929da44f965aef9339702f9,572.8545626997948
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,459.1410670131445
032ef02de121b7ab5f2ee4ffab719f464050f862,-473939732.824301
68040110ffe6ecacbbff5e21086c8c416132a22c,-473939749.610742
f66562b958e6349449b87fea0a01fab214f6ec8b,355.0501139909029
beefc7a89a2d9882e5983d80e356f8b7c23994f7,499.8904368728399
82d7709a8445664e93038482fbfee478e8a40273,484.15168611705303
e3929d32c498f8e45ae326017cf7c60308880d94,597.1660300791264
9da35674034a0a1373298436fdfb2f1d840a6da2,456.4994619637728
6d980e58439452168c46e569c5671e7820d0800b,-473939725.05739677
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,469.46400018036366
2f8e05c2d702db25093589b14295ab88abf009e0,-473939759.8905667
407861b22074fd4b864404e8ef0942947c9ec7d7,-473939747.0240816
d426e04457c4fc8b4068a7da6805a7ab8e07224d,473.50864912569523
70aa6679bdb9627324f6626534a7709cdcbdb0f8,-473939731.57808566
f5c04dc290d6706af8214800e25be19129dc9f7b,436.90046863257885
cd20ace0b8fb57cecb028764042f1c7851d39507,438.8523789793253
eb5f0ef501357740c2ac626bf1ce233475aa47af,475.284740075469
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,-473939752.5574355
383f9cdf1c3d46a2cd312345792cf74f15e4b746,574.6816588193178
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,-473939735.50276065
fe23ba819708fa369addcf9e6dcc7657cab3a96a,467.10694344341755
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,636.9493409395218
c4e415962974bee4963519523194e05c3638dd39,-473939741.66780376
d50835b7ccba559c85daac789b52a4dd31e98eb9,-473939773.9284799
b0e8139fa43e8c764878dcd69f3548d74353d838,462.471341624856
e023d054a9a69d221946660afd3b8cabfcd05230,-473939736.2536982
9284a89fdbdd88fe9877dad42e9984e7e2484e20,497.8940176963806
f4c4cee74ce9ede036564ef9b80aba39c768e126,395.37191720306873
b1b16d232ac65293996ef45fcac75a0fca3e7325,-473939726.5939044
b8fb9eb73a9f599896d49678bdab39e07479b2ba,400.80872774124146
c04b0546f83b9eb90d11ca7597181b9ef956a80a,-473939750.7243515
bee771ff249f080561ad1b67c3a0050a3ab89b32,484.85118521749973
b1cb99c8b63b442384c0af490ca27366e5a91489,-473939771.303025
809ec35d37a181001a42e6340709505e78a2c577,443.63300128281116
67da0b704f0c6cc6037509ab516aaaf58fd950b0,461.5782072991133
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,455.06192857027054
4617bca8992d06315c5592eb69d2493ac7ddf543,-473939787.39929247
60290f6053f0e9a625bc9d2f699ca507e8985292,416.8617722839117
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,464.1498648673296
89d16717c0a898a0955477e778e309036aa6e584,-473939760.4517443
151d112bc6f05c1069b4b743f73f92a08826741e,-473939738.0018344
a90416a3b247048aaff99c5f2f88a45e2dc20046,-473939725.1958195
4dff8608a5941c894c2f71aae910da722b5b2b2d,421.52029679715633
67833093fd0fde740199378acf55c33de750736f,474.1140635609627
23c6b7ea47102c0ba28ac805a03304d515494ecd,514.6756888926029
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,-473939710.33135784
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,443.82292295992374
68b155dada9a40aafaaa7714e063a432dd8275d6,399.0769190788269
bd21086734939a7c2bc239854d12d7b8b2009fd6,-473939757.64692354
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,645.1110771298409
04df4468d9913083f7984969a8b2892f210b4193,411.1228084862232
cc2a0d12abf9b0917d668bec85e91fafddac7c45,517.6811682134867
3c5e07f1980f7cd16cd801e5f1b4f02825274201,-473939754.87211084
e9b1849607e9d8ab47b7fc39be369805313dda59,384.5250281840563
f4908c99ff49fb68410ac0d479e7def865dbff16,-473939775.4187379
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,-473939760.1789652
8919315667eed33ef7df11b0dcfc40d6d69163b8,-473939755.089664
0adec45c06749fe632ed2304c345b14418d15871,-473939754.49577665
95a22a438d6ae5aae37830d6a7fc74e75fc981af,446.7946148067713
